transaction_id,user_id,transaction_date,amount,payment_type,transaction_type,source_system
Q3-TX-000306,721,"Aug 02, 2025",$96,Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-000307,245,08/07/2025,-137.01 USD,Debit Card,Refund ,Legacy Billing
Q3-TX-000308,1043,2025-09-06,301.29 USD,paypal, Add-on ,Legacy Billing
Q3-TX-000309,1160,30 Sep 2025,102.40 USD,paypal,Add-on ,Legacy Billing
Q3-TX-000310,39,"Jul 06, 2025",$-213.37,Credit Card , Refund,Legacy Billing
Q3-TX-000311,1488,08/09/2025,359.26,PayPal ,add-on,Legacy Billing
Q3-TX-000312,1320,22 Jul 2025,150.47 USD,Debit Card,Subscription,Legacy Billing
Q3-TX-000313,111,11 Sep 2025,153.49,CREDIT CARD,Subscription ,Legacy Billing
Q3-TX-000314,985,12-09-2025,USD 302.84,Debit Card,subscription,Legacy Billing
Q3-TX-000315,387,12-09-2025,245.37,credit card, Upgrade,Legacy Billing
Q3-TX-000316,672,2025-08-30,$164,paypal,Subscription,Legacy Billing
Q3-TX-000317,1450,2025-08-06,USD 114.58, Credit Card,UPGRADE,Legacy Billing
Q3-TX-000318,968,29 Jul 2025,USD 134.36,DEBIT CARD,Add-on ,Legacy Billing
Q3-TX-000319,680,26 Aug 2025,$364,Bank Transfer ,add-on,Legacy Billing
Q3-TX-000320,439,15 Aug 2025,150.51,debit card,Upgrade,Legacy Billing
Q3-TX-000321,310,2025-08-05,921.06 USD,PayPal ,Subscription ,Legacy Billing
Q3-TX-000322,1386,2025-09-15,-123.10 USD,bank transfer,Refund,Legacy Billing
Q3-TX-000323,737,2025-08-23,$321.52, Debit Card ,add-on,Legacy Billing
Q3-TX-000324,93,"Sep 07, 2025",USD 330.99, Bank Transfer, Subscription,Legacy Billing
Q3-TX-000325,1351,08/09/2025,276.33 USD,BANK TRANSFER, Subscription ,Legacy Billing
Q3-TX-000326,501,07/25/2025,69.07, Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-000327,1320,2025-07-14,409.41 USD,Credit Card,Upgrade,Legacy Billing
Q3-TX-000328,21,04-07-2025,209.00,Bank Transfer, Upgrade,Legacy Billing
Q3-TX-000329,270,2025-08-30,-490.69,DEBIT CARD,Refund,Legacy Billing
Q3-TX-000330,954,"Sep 01, 2025",USD 174.32, Bank Transfer,ADD-ON,Legacy Billing
Q3-TX-000331,977,12/07/2025,, PayPal ,refund,Legacy Billing
Q3-TX-000332,1484,"Aug 12, 2025",$286,credit card,UPGRADE,Legacy Billing
Q3-TX-000333,433,10 Jul 2025,$209.26,CREDIT CARD,UPGRADE,Legacy Billing
Q3-TX-000334,546,2025-07-10,-73.47 USD,debit card,refund,Legacy Billing
Q3-TX-000335,779,"Jul 27, 2025",$365,credit card, Add-on ,Legacy Billing
Q3-TX-000336,1170,19/08/2025,$63, Credit Card,UPGRADE,Legacy Billing
Q3-TX-000337,1289,10 Aug 2025,USD -402.65,Credit Card, Refund,Legacy Billing
Q3-TX-000338,711,08/25/2025,$109,PayPal, Subscription,Legacy Billing
Q3-TX-000339,1075,06 Aug 2025,-677.54, Credit Card ,REFUND,Legacy Billing
Q3-TX-000340,535,2025-07-21,$-71.64, Bank Transfer ,REFUND,Legacy Billing
Q3-TX-000341,126,22 Jul 2025,,Credit Card,Add-on ,Legacy Billing
Q3-TX-000342,149,25 Aug 2025,105.01,PAYPAL, Add-on ,Legacy Billing
Q3-TX-000343,1140,28/08/2025,USD 394.05, Debit Card ,Upgrade ,Legacy Billing
Q3-TX-000344,1346,04-08-2025,-307.74,PAYPAL, Refund ,Legacy Billing
Q3-TX-000345,474,09/29/2025,USD 414.83,debit card, Subscription,Legacy Billing
Q3-TX-000346,817,"Aug 10, 2025",325.00 USD,debit card,Upgrade,Legacy Billing
Q3-TX-000347,747,2025-08-16,$207.37,PayPal , Upgrade ,Legacy Billing
Q3-TX-000348,1288,"Sep 28, 2025",$469.54,CREDIT CARD, Subscription,Legacy Billing
Q3-TX-000349,152,"Jul 20, 2025",582.32, Debit Card ,Add-on ,Legacy Billing
Q3-TX-000350,523,09 Aug 2025,USD -97.57,Credit Card,Refund ,Legacy Billing
Q3-TX-000351,181,31/08/2025,-452.65,Bank Transfer , Refund ,Legacy Billing
Q3-TX-000352,228,28 Jul 2025,$448,PAYPAL, Add-on,Legacy Billing
Q3-TX-000353,1280,2025-07-17,$110.76,PayPal ,subscription,Legacy Billing
Q3-TX-000354,48,07/21/2025,$136.78,DEBIT CARD,Add-on ,Legacy Billing
Q3-TX-000355,582,28/08/2025,USD -378.69,credit card, Refund,Legacy Billing
Q3-TX-000356,730,07/21/2025,$151.24,Debit Card ,UPGRADE,Legacy Billing
Q3-TX-000357,1470,2025-08-10,-243.26, Bank Transfer,Refund ,Legacy Billing
Q3-TX-000358,1004,"Aug 27, 2025",,credit card,Refund ,Legacy Billing
Q3-TX-000359,241,08/05/2025,$104,PAYPAL,subscription,Legacy Billing
Q3-TX-000360,324,29/09/2025,$104,DEBIT CARD,Subscription,Legacy Billing
Q3-TX-000361,429,2025-08-12,90.59,PayPal , Subscription,Legacy Billing
Q3-TX-000362,1228,17 Sep 2025,312.65,Bank Transfer ,upgrade,Legacy Billing
Q3-TX-000363,910,27 Jul 2025,71.53, Bank Transfer,upgrade,Legacy Billing
Q3-TX-000364,846,2025-09-24,399.82, Credit Card,add-on,Legacy Billing
Q3-TX-000365,222,01/09/2025,145.94,BANK TRANSFER,SUBSCRIPTION,Legacy Billing
Q3-TX-000366,1018,06/09/2025,$241.51,Credit Card,SUBSCRIPTION,Legacy Billing
Q3-TX-000367,821,09/06/2025,-87.22,CREDIT CARD,refund,Legacy Billing
Q3-TX-000368,496,15 Aug 2025,-686.07 USD,bank transfer,REFUND,Legacy Billing
Q3-TX-000369,1043,13-07-2025,$329.13,DEBIT CARD,Subscription,Legacy Billing
Q3-TX-000370,908,07/16/2025,320.56,Credit Card, Upgrade,Legacy Billing
Q3-TX-000371,455,2025-08-05,341.02 USD,credit card, Upgrade,Legacy Billing
Q3-TX-000372,1033,"Sep 11, 2025",$302.99,Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-000373,366,"Sep 07, 2025",97.55,Bank Transfer , Subscription,Legacy Billing
Q3-TX-000374,1179,12-09-2025,$118.32,BANK TRANSFER,add-on,Legacy Billing
Q3-TX-000375,969,08/19/2025,$204.48,Bank Transfer ,Subscription,Legacy Billing
Q3-TX-000376,273,"Jul 15, 2025",310.56 USD,PayPal,Add-on,Legacy Billing
Q3-TX-000377,12,"Sep 22, 2025",$-364.15, Credit Card,refund,Legacy Billing
Q3-TX-000378,1452,2025-09-23,USD 126.20, Credit Card ,Add-on,Legacy Billing
Q3-TX-000379,584,02 Jul 2025,-191.96,BANK TRANSFER, Refund,Legacy Billing
Q3-TX-000380,283,04-09-2025,547.85, Credit Card ,Upgrade,Legacy Billing
Q3-TX-000381,714,18-09-2025,-607.57,Credit Card , Refund,Legacy Billing
Q3-TX-000382,900001,14-09-2025,$169, Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-000383,440,18-07-2025,410.79, Bank Transfer,Add-on ,Legacy Billing
Q3-TX-000384,1231,12-08-2025,USD 63.41,Credit Card, Subscription,Legacy Billing
Q3-TX-000385,939,22/07/2025,172.55, PayPal ,subscription,Legacy Billing
Q3-TX-000386,743,"Aug 26, 2025",$454.40, Credit Card ,upgrade,Legacy Billing
Q3-TX-000387,75,"Aug 18, 2025",-517.73 USD, Debit Card , Refund,Legacy Billing
Q3-TX-000388,1327,17-07-2025,285.57, Credit Card ,Add-on ,Legacy Billing
Q3-TX-000389,1364,21/09/2025,$37, Debit Card, Subscription ,Legacy Billing
Q3-TX-000390,278,23 Aug 2025,USD 34.12,debit card,UPGRADE,Legacy Billing
Q3-TX-000391,1495,01/09/2025,-270.84, Bank Transfer ,Refund,Legacy Billing
Q3-TX-000392,724,14 Jul 2025,$-288,DEBIT CARD,Refund,Legacy Billing
Q3-TX-000393,618,07/05/2025,724.86,Credit Card ,Upgrade,Legacy Billing
Q3-TX-000394,189,"Aug 14, 2025",129.02,Bank Transfer , Upgrade ,Legacy Billing
Q3-TX-000395,350,"Aug 19, 2025",84.89, Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-000396,32,20/08/2025,-197.07 USD, PayPal , Refund ,Legacy Billing
Q3-TX-000397,42,21-09-2025,161.89, Bank Transfer , Add-on,Legacy Billing
Q3-TX-000398,172,09/19/2025,$-334.07,debit card,REFUND,Legacy Billing
Q3-TX-000399,703,"Aug 11, 2025",$-372,PayPal ,Refund ,Legacy Billing
Q3-TX-000400,575,07/04/2025,$193,PayPal ,Subscription ,Legacy Billing
Q3-TX-000401,807,10/07/2025,-359.97,PAYPAL,Refund,Legacy Billing
Q3-TX-000402,971,09-07-2025,$103.02,PAYPAL,ADD-ON,Legacy Billing
Q3-TX-000403,1012,01 Jul 2025,, Debit Card,add-on,Legacy Billing
Q3-TX-000404,1336,08/01/2025,$-21.18, Credit Card,refund,Legacy Billing
Q3-TX-000405,1247,27 Aug 2025,$-127.17, Bank Transfer,Refund,Legacy Billing
Q3-TX-000406,699,07/07/2025,314.81, Debit Card,UPGRADE,Legacy Billing
Q3-TX-000407,1192,"Jul 11, 2025",$590.21,CREDIT CARD,Upgrade,Legacy Billing
Q3-TX-000408,1106,07/31/2025,$114.32,Credit Card , Subscription,Legacy Billing
Q3-TX-000409,928,"Sep 18, 2025",$263.63,PayPal, Subscription ,Legacy Billing
Q3-TX-000410,1066,"Jul 16, 2025",-110.74,DEBIT CARD,Refund,Legacy Billing
Q3-TX-000411,428,02 Sep 2025,$165.56, Debit Card , Upgrade,Legacy Billing
Q3-TX-000412,217,08/22/2025,USD 297.19,Debit Card, Add-on ,Legacy Billing
Q3-TX-000413,57,15-09-2025,95.16,Debit Card ,UPGRADE,Legacy Billing
Q3-TX-000414,1013,2025-08-11,$-165,PayPal ,Refund,Legacy Billing
Q3-TX-000415,1299,"Aug 24, 2025",244.47, Debit Card , Upgrade ,Legacy Billing
Q3-TX-000416,1400,26-09-2025,256.49 USD, Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-000417,1375,"Aug 28, 2025",227.28 USD, PayPal, Upgrade,Legacy Billing
Q3-TX-000418,751,07/05/2025,244.46,bank transfer, Add-on ,Legacy Billing
Q3-TX-000419,691,07/19/2025,USD 132.72, Debit Card,Subscription,Legacy Billing
Q3-TX-000420,7,27-07-2025,$-118,PayPal ,Refund ,Legacy Billing
Q3-TX-000421,794,08/15/2025,USD -97.63,Bank Transfer,refund,Legacy Billing
Q3-TX-000422,850,13/07/2025,USD 108.43, Debit Card,Add-on,Legacy Billing
Q3-TX-000423,1302,15-09-2025,101.26 USD, Credit Card , Upgrade,Legacy Billing
Q3-TX-000424,338,09/19/2025,$230.02,Debit Card,add-on,Legacy Billing
Q3-TX-000425,1388,16-09-2025,USD 110.70, Debit Card , Upgrade,Legacy Billing
Q3-TX-000426,993,2025-07-25,244.96, Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-000427,162,07/05/2025,$195,PAYPAL, Subscription,Legacy Billing
Q3-TX-000428,31,"Aug 23, 2025",274.34,Credit Card, Upgrade,Legacy Billing
Q3-TX-000429,1067,"Jul 29, 2025",219.41,paypal, Upgrade,Legacy Billing
Q3-TX-000430,900014,"Sep 26, 2025",205.07,Bank Transfer, Subscription,Legacy Billing
Q3-TX-000431,135,"Jul 22, 2025",-398.73, Credit Card,Refund ,Legacy Billing
Q3-TX-000432,1300,13 Sep 2025,375.63,PAYPAL,Subscription ,Legacy Billing
Q3-TX-000433,655,28 Aug 2025,262.12, PayPal,ADD-ON,Legacy Billing
Q3-TX-000434,948,22 Aug 2025,USD -371.06,debit card, Refund ,Legacy Billing
Q3-TX-000435,51,13 Jul 2025,USD 108.99,Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-000436,1037,30-08-2025,-168.66, Bank Transfer,refund,Legacy Billing
Q3-TX-000437,408,31-07-2025,USD 172.52,BANK TRANSFER,Subscription,Legacy Billing
Q3-TX-000438,245,2025-07-14,-251.06 USD, Credit Card, Refund,Legacy Billing
Q3-TX-000439,292,2025-08-10,,bank transfer,Subscription ,Legacy Billing
Q3-TX-000440,1210,21-09-2025,$260.05,PAYPAL, Add-on,Legacy Billing
Q3-TX-000441,444,07/05/2025,312.16 USD, Bank Transfer ,SUBSCRIPTION,Legacy Billing
Q3-TX-000442,1238,09/25/2025,$305,DEBIT CARD,Upgrade ,Legacy Billing
Q3-TX-000443,60,29/07/2025,USD 62.36,debit card,Subscription ,Legacy Billing
Q3-TX-000444,1182,05/07/2025,USD 72.70, Debit Card, Upgrade,Legacy Billing
Q3-TX-000445,117,09/07/2025,130.26, Credit Card ,SUBSCRIPTION,Legacy Billing
Q3-TX-000446,783,"Sep 16, 2025",-601.51, Bank Transfer,REFUND,Legacy Billing
Q3-TX-000447,503,18-08-2025,$264.06,Credit Card , Add-on,Legacy Billing
Q3-TX-000448,621,08/05/2025,75.59 USD, Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-000449,913,2025-09-28,275.11,BANK TRANSFER,add-on,Legacy Billing
Q3-TX-000450,1452,2025-09-03,$227.81,bank transfer,Upgrade ,Legacy Billing
Q3-TX-000451,1483,01-08-2025,298.97,Credit Card,Subscription,Legacy Billing
Q3-TX-000452,419,"Jul 14, 2025",202.99 USD,PAYPAL, Subscription ,Legacy Billing
Q3-TX-000453,715,2025-09-03,-209.53,Credit Card,refund,Legacy Billing
Q3-TX-000454,686,14 Sep 2025,USD 128.89,Credit Card,Subscription,Legacy Billing
Q3-TX-000455,920,07/07/2025,$696, Bank Transfer,subscription,Legacy Billing
Q3-TX-000456,1177,22-08-2025,$163.71,PAYPAL,UPGRADE,Legacy Billing
Q3-TX-000457,693,"Sep 07, 2025",$-188, Bank Transfer, Refund,Legacy Billing
Q3-TX-000458,903,2025-09-19,$147,BANK TRANSFER,UPGRADE,Legacy Billing
Q3-TX-000459,231,"Jul 08, 2025",,Debit Card, Subscription ,Legacy Billing
Q3-TX-000460,633,"Jul 12, 2025",-68.73,CREDIT CARD,Refund,Legacy Billing
Q3-TX-000461,196,27 Aug 2025,USD -233.13,debit card,Refund ,Legacy Billing
Q3-TX-000462,1265,15/08/2025,159.07, Credit Card ,UPGRADE,Legacy Billing
Q3-TX-000463,38,"Aug 22, 2025",55.30, Bank Transfer ,subscription,Legacy Billing
Q3-TX-000464,1216,16/09/2025,325.23 USD,DEBIT CARD,SUBSCRIPTION,Legacy Billing
Q3-TX-000465,191,01/07/2025,-319.03,Credit Card, Refund,Legacy Billing
Q3-TX-000466,934,25 Aug 2025,$287.66, Credit Card,subscription,Legacy Billing
Q3-TX-000467,243,08 Sep 2025,$222, Debit Card,upgrade,Legacy Billing
Q3-TX-000468,654,2025-09-12,$532, PayPal, Add-on ,Legacy Billing
Q3-TX-000469,662,12/09/2025,$151, PayPal,upgrade,Legacy Billing
Q3-TX-000470,449,07/16/2025,$221,debit card,UPGRADE,Legacy Billing
Q3-TX-000471,1120,2025-07-18,$88.43,Credit Card ,Add-on,Legacy Billing
Q3-TX-000472,956,"Aug 04, 2025",-61.46, PayPal ,Refund ,Legacy Billing
Q3-TX-000473,1122,2025-09-18,USD 486.96,bank transfer,Upgrade,Legacy Billing
Q3-TX-000474,261,"Sep 03, 2025",287.16,bank transfer,Upgrade,Legacy Billing
Q3-TX-000475,1500,02-08-2025,USD 264.29,PayPal ,UPGRADE,Legacy Billing
Q3-TX-000476,692,16 Jul 2025,-674.81, PayPal ,Refund,Legacy Billing
Q3-TX-000477,259,07/19/2025,50.77 USD, Bank Transfer,Upgrade,Legacy Billing
Q3-TX-000478,322,"Sep 22, 2025",-75.14,PayPal , Refund ,Legacy Billing
Q3-TX-000479,581,2025-08-15,USD 603.36,Bank Transfer,Subscription,Legacy Billing
Q3-TX-000480,848,28/09/2025,$226,Credit Card, Upgrade,Legacy Billing
Q3-TX-000481,98,02 Sep 2025,USD 222.99,Debit Card , Subscription,Legacy Billing
Q3-TX-000482,147,09/08/2025,164.79 USD,Debit Card ,ADD-ON,Legacy Billing
Q3-TX-000483,44,07-08-2025,$216.20,CREDIT CARD,ADD-ON,Legacy Billing
Q3-TX-000484,4,"Aug 25, 2025",276.32 USD,BANK TRANSFER, Subscription ,Legacy Billing
Q3-TX-000485,867,2025-07-11,$461,PayPal ,Add-on ,Legacy Billing
Q3-TX-000486,786,01 Jul 2025,$551.25,BANK TRANSFER,subscription,Legacy Billing
Q3-TX-000487,1039,03/08/2025,349.61, Debit Card,SUBSCRIPTION,Legacy Billing
Q3-TX-000488,1194,03/07/2025,-672.93,Debit Card ,REFUND,Legacy Billing
Q3-TX-000489,463,04 Sep 2025,128.19,Bank Transfer , Subscription,Legacy Billing
Q3-TX-000490,683,19 Jul 2025,-402.54 USD,PAYPAL,refund,Legacy Billing
Q3-TX-000491,1294,09/18/2025,274.21,Bank Transfer , Upgrade ,Legacy Billing
Q3-TX-000492,974,07/28/2025,$257.08,PayPal,subscription,Legacy Billing
Q3-TX-000493,344,29/09/2025,$-137.84, Debit Card,Refund,Legacy Billing
Q3-TX-000494,527,20/08/2025,203.29,Credit Card ,upgrade,Legacy Billing
Q3-TX-000495,220,09/24/2025,USD 154.60, Bank Transfer ,Add-on ,Legacy Billing
Q3-TX-000496,1077,2025-09-20,31.58,BANK TRANSFER, Upgrade,Legacy Billing
Q3-TX-000497,786,17 Jul 2025,252.58 USD, Credit Card,subscription,Legacy Billing
Q3-TX-000498,292,2025-09-04,-613.98,PAYPAL, Refund,Legacy Billing
Q3-TX-000499,1057,09/26/2025,$134.44,PayPal , Upgrade ,Legacy Billing
Q3-TX-000500,90,2025-09-30,$260.84, Bank Transfer, Add-on,Legacy Billing
Q3-TX-000501,621,11 Jul 2025,101.25 USD,bank transfer,ADD-ON,Legacy Billing
Q3-TX-000502,130,22 Aug 2025,376.09,PayPal , Subscription,Legacy Billing
Q3-TX-000503,1095,2025-09-13,$-471,paypal,refund,Legacy Billing
Q3-TX-000504,496,20 Sep 2025,$-40.23,Credit Card,Refund,Legacy Billing
Q3-TX-000505,1262,09/03/2025,$-189.34,Credit Card ,REFUND,Legacy Billing
Q3-TX-000506,720,20/08/2025,160.18,Bank Transfer ,Upgrade ,Legacy Billing
Q3-TX-000507,790,08/09/2025,-185.04 USD,CREDIT CARD, Refund ,Legacy Billing
Q3-TX-000508,848,"Sep 20, 2025",361.37, PayPal, Upgrade,Legacy Billing
Q3-TX-000509,486,2025-09-12,$182, Bank Transfer,SUBSCRIPTION,Legacy Billing
Q3-TX-000510,686,12-09-2025,-420.71,Credit Card, Refund,Legacy Billing
Q3-TX-000511,744,15/08/2025,$31,paypal,Subscription,Legacy Billing
Q3-TX-000512,650,"Aug 08, 2025",USD 241.95, Credit Card, Subscription ,Legacy Billing
Q3-TX-000513,846,2025-09-23,$257,Credit Card ,Add-on ,Legacy Billing
Q3-TX-000514,871,06-08-2025,-81.89 USD,credit card,Refund ,Legacy Billing
Q3-TX-000515,801,17 Aug 2025,566.58 USD,bank transfer,Subscription ,Legacy Billing
Q3-TX-000516,1168,19-07-2025,USD 167.62,PAYPAL,upgrade,Legacy Billing
Q3-TX-000517,837,07/22/2025,-325.11,CREDIT CARD, Refund ,Legacy Billing
Q3-TX-000518,519,09/04/2025,USD 125.71, PayPal ,ADD-ON,Legacy Billing
Q3-TX-000519,690,07/28/2025,$106.95,Debit Card, Add-on ,Legacy Billing
Q3-TX-000520,114,"Jul 28, 2025",,Credit Card, Upgrade,Legacy Billing
Q3-TX-000521,400,19/08/2025,$116.26,Credit Card , Upgrade ,Legacy Billing
Q3-TX-000522,1013,09/02/2025,$186,CREDIT CARD, Subscription,Legacy Billing
Q3-TX-000523,893,23 Sep 2025,$-135.19,bank transfer,Refund,Legacy Billing
Q3-TX-000524,814,2025-07-01,340.82, Debit Card, Add-on,Legacy Billing
Q3-TX-000525,1094,09/04/2025,157.36 USD,BANK TRANSFER, Add-on ,Legacy Billing
Q3-TX-000526,234,11/07/2025,$90.18,Bank Transfer, Upgrade ,Legacy Billing
Q3-TX-000527,440,28 Aug 2025,276.91, Credit Card, Upgrade,Legacy Billing
Q3-TX-000528,699,07/16/2025,$529.87,paypal,Subscription,Legacy Billing
Q3-TX-000529,1418,"Sep 09, 2025",$373.63,Bank Transfer ,UPGRADE,Legacy Billing
Q3-TX-000530,27,"Aug 08, 2025",USD -380.21,credit card,Refund ,Legacy Billing
Q3-TX-000531,1049,02-08-2025,-138.67,Bank Transfer , Refund ,Legacy Billing
Q3-TX-000532,1134,2025-07-12,$244.75, PayPal,UPGRADE,Legacy Billing
Q3-TX-000533,915,2025-07-27,-166.56,Bank Transfer, Refund ,Legacy Billing
Q3-TX-000534,714,"Jul 09, 2025",97.57 USD, Debit Card, Subscription ,Legacy Billing
Q3-TX-000535,1227,2025-08-30,USD 280.68, PayPal,upgrade,Legacy Billing
Q3-TX-000536,1461,26/09/2025,-261.09 USD,bank transfer, Refund,Legacy Billing
Q3-TX-000537,1430,08/22/2025,$-196.86, PayPal ,refund,Legacy Billing
Q3-TX-000538,1150,12/09/2025,-446.91 USD, Debit Card,Refund,Legacy Billing
Q3-TX-000539,1245,21/09/2025,63.22,BANK TRANSFER,Subscription ,Legacy Billing
Q3-TX-000540,829,27-09-2025,314.63 USD, Debit Card , Add-on,Legacy Billing
Q3-TX-000541,1477,"Aug 29, 2025",284.82,Debit Card, Subscription,Legacy Billing
Q3-TX-000542,1136,02 Aug 2025,$-47.91, Debit Card,refund,Legacy Billing
Q3-TX-000543,572,09/13/2025,279.09 USD,Bank Transfer,Add-on ,Legacy Billing
Q3-TX-000544,785,09/18/2025,$60,Bank Transfer,Subscription ,Legacy Billing
Q3-TX-000545,591,14/07/2025,USD -159.69,bank transfer,refund,Legacy Billing
Q3-TX-000546,597,09/19/2025,173.74 USD,PAYPAL,add-on,Legacy Billing
Q3-TX-000547,152,"Sep 07, 2025",-130.54,CREDIT CARD,refund,Legacy Billing
Q3-TX-000548,729,2025-09-08,$125,Credit Card, Upgrade ,Legacy Billing
Q3-TX-000549,149,06 Jul 2025,USD -133.49,Debit Card, Refund ,Legacy Billing
Q3-TX-000550,710,29/07/2025,USD -232.59,Bank Transfer, Refund ,Legacy Billing
Q3-TX-000551,1348,07/19/2025,-411.41 USD, Credit Card,Refund ,Legacy Billing
Q3-TX-000552,305,08/16/2025,297.80 USD,PayPal,Add-on ,Legacy Billing
Q3-TX-000553,39,2025-07-18,337.95 USD,Debit Card , Upgrade ,Legacy Billing
Q3-TX-000554,1046,"Sep 24, 2025",509.86,Bank Transfer, Upgrade ,Legacy Billing
Q3-TX-000555,467,31-07-2025,451.93,credit card, Add-on,Legacy Billing
Q3-TX-000556,914,22 Aug 2025,USD 331.66,Debit Card , Subscription ,Legacy Billing
Q3-TX-000557,399,"Aug 31, 2025",76.27,Debit Card,upgrade,Legacy Billing
Q3-TX-000558,63,2025-07-21,156.57,Credit Card,Add-on ,Legacy Billing
Q3-TX-000559,772,16 Sep 2025,USD 43.36, PayPal ,Subscription,Legacy Billing
Q3-TX-000560,153,"Sep 15, 2025",$-72, PayPal ,Refund ,Legacy Billing
Q3-TX-000561,1153,"Aug 01, 2025",169.87 USD,DEBIT CARD,upgrade,Legacy Billing
Q3-TX-000562,1487,30 Jul 2025,225.39 USD, Credit Card,Upgrade,Legacy Billing
Q3-TX-000563,380,2025-07-01,, Debit Card, Add-on,Legacy Billing
Q3-TX-000564,894,"Jul 21, 2025",343.47 USD,Credit Card,subscription,Legacy Billing
Q3-TX-000565,992,04/09/2025,USD 484.87, Debit Card ,ADD-ON,Legacy Billing
Q3-TX-000566,1472,30 Jul 2025,98.90, Credit Card ,Subscription ,Legacy Billing
Q3-TX-000567,498,2025-07-27,-473.93,paypal,Refund,Legacy Billing
Q3-TX-000568,1437,"Jul 27, 2025",$292, Debit Card , Upgrade ,Legacy Billing
Q3-TX-000569,905,"Jul 29, 2025",$376.94,bank transfer,UPGRADE,Legacy Billing
Q3-TX-000570,1177,25/08/2025,USD -249.41, Bank Transfer,Refund ,Legacy Billing
Q3-TX-000571,626,"Sep 28, 2025",$-289.34,Bank Transfer , Refund ,Legacy Billing
Q3-TX-000572,1198,2025-09-15,221.29,PayPal, Upgrade,Legacy Billing
Q3-TX-000573,21,07 Jul 2025,179.83, Bank Transfer ,Subscription ,Legacy Billing
Q3-TX-000574,635,27-07-2025,$231, PayPal,add-on,Legacy Billing
Q3-TX-000575,1330,2025-09-20,$-281,Debit Card , Refund ,Legacy Billing
Q3-TX-000576,1025,24/09/2025,USD 582.92,debit card,Subscription,Legacy Billing
Q3-TX-000577,13,"Sep 23, 2025",-133.42,credit card,REFUND,Legacy Billing
Q3-TX-000578,716,15 Aug 2025,-136.07,BANK TRANSFER,REFUND,Legacy Billing
Q3-TX-000579,1083,11/09/2025,161.22,CREDIT CARD,Add-on ,Legacy Billing
Q3-TX-000580,1184,2025-08-28,-501.00 USD,Credit Card ,refund,Legacy Billing
Q3-TX-000581,625,30 Jul 2025,,bank transfer, Upgrade,Legacy Billing
Q3-TX-000582,803,22 Jul 2025,$255, Bank Transfer,Subscription,Legacy Billing
Q3-TX-000583,151,14 Jul 2025,USD 202.23, Credit Card,SUBSCRIPTION,Legacy Billing
Q3-TX-000584,83,28 Sep 2025,103.37,BANK TRANSFER, Add-on,Legacy Billing
Q3-TX-000585,886,31/07/2025,64.42, Debit Card ,subscription,Legacy Billing
Q3-TX-000586,785,21-07-2025,$182.46, Bank Transfer,Add-on ,Legacy Billing
Q3-TX-000587,306,08 Sep 2025,$95.96, Debit Card, Subscription,Legacy Billing
Q3-TX-000588,723,13-08-2025,401.63 USD, Credit Card,ADD-ON,Legacy Billing
Q3-TX-000589,1273,23-09-2025,$243, PayPal,Subscription,Legacy Billing
Q3-TX-000590,1307,29-09-2025,212.32, Debit Card ,Add-on ,Legacy Billing
Q3-TX-000591,345,01-09-2025,85.14, Bank Transfer,Subscription ,Legacy Billing
Q3-TX-000592,1264,2025-08-17,USD 162.35, Debit Card , Subscription,Legacy Billing
Q3-TX-000593,1278,30-08-2025,$-216.04,Debit Card ,Refund,Legacy Billing
Q3-TX-000594,405,08/08/2025,504.46, PayPal ,subscription,Legacy Billing
Q3-TX-000595,310,09/29/2025,$-225,Debit Card , Refund ,Legacy Billing
Q3-TX-000596,1284,01-09-2025,304.06 USD, Bank Transfer, Subscription,Legacy Billing
Q3-TX-000597,1203,09/09/2025,$-125,PayPal ,Refund,Legacy Billing
Q3-TX-000598,911,06/07/2025,$-194.49,CREDIT CARD,Refund ,Legacy Billing
Q3-TX-000599,797,18-08-2025,USD 73.77,Credit Card ,subscription,Legacy Billing
Q3-TX-000600,119,2025-08-04,USD 451.84,CREDIT CARD, Add-on,Legacy Billing
Q3-TX-000601,922,13/09/2025,391.29 USD, Bank Transfer, Upgrade ,Legacy Billing
Q3-TX-000602,458,02/09/2025,-571.73 USD, Credit Card,Refund,Legacy Billing
Q3-TX-000603,1225,2025-08-05,215.22 USD, Debit Card,Subscription,Legacy Billing
Q3-TX-000604,265,"Aug 19, 2025",44.37 USD,BANK TRANSFER,subscription,Legacy Billing
Q3-TX-000605,680,2025-07-27,200.50,PayPal, Upgrade ,Legacy Billing
Q3-TX-000606,741,01 Aug 2025,$-127.24,BANK TRANSFER,Refund,Legacy Billing
Q3-TX-000607,698,2025-09-16,241.92,PayPal , Subscription,Legacy Billing
Q3-TX-000608,1494,2025-08-06,$-222,CREDIT CARD,Refund,Legacy Billing
Q3-TX-000609,207,2025-09-30,$182.13,Credit Card , Upgrade ,Legacy Billing
