transaction_id,user_id,transaction_date,amount,payment_method,transaction_type
Q1-TX-001478,960,02/02/2025,$321.95, Debit Card, Upgrade
Q1-TX-001479,643,2025-03-20,USD -454.33, Bank Transfer , Refund
Q1-TX-001480,48,03 Feb 2025,-257.32,PAYPAL, Refund 
Q1-TX-001481,65,03/27/2025,$780,PayPal ,Subscription
Q1-TX-001482,588,01/10/2025,-237.53,Debit Card , Refund
Q1-TX-001483,870,02/21/2025,$692,debit card, Upgrade 
Q1-TX-001484,379,01/01/2025,$103.07, Bank Transfer , Subscription
Q1-TX-001485,815,"Feb 19, 2025",132.05,BANK TRANSFER,upgrade
Q1-TX-001486,43,31-03-2025,-126.28, Debit Card ,refund
Q1-TX-001487,881,01/16/2025,USD -386.66, Debit Card ,Refund
Q1-TX-001488,1477,12/03/2025,250.66, Credit Card , Subscription 
Q1-TX-001489,467,"Jan 11, 2025",$272, Debit Card,upgrade
Q1-TX-001490,1176,03/05/2025,$389.10,Debit Card ,SUBSCRIPTION
Q1-TX-001491,1388,2025-01-08,-332.94, Debit Card ,refund
Q1-TX-001492,736,24-02-2025,$362.22, Credit Card,upgrade
Q1-TX-001493,792,2025-03-24,$138.03,DEBIT CARD,Upgrade
Q1-TX-001494,1034,2025-01-14,USD -393.36,PayPal,REFUND
Q1-TX-001495,1324,12-01-2025,114.93, PayPal,Upgrade
Q1-TX-001496,873,03/24/2025,$130.17,Bank Transfer, Upgrade
Q1-TX-001497,1348,2025-03-16,USD 275.55,debit card,upgrade
Q1-TX-001498,1360,2025-01-13,93.65,Debit Card ,add-on
Q1-TX-001499,347,2025-02-23,USD 424.44,Debit Card,add-on
Q1-TX-001500,402,10 Jan 2025,,Debit Card,subscription
Q1-TX-001501,1070,27/02/2025,$123, Debit Card ,Subscription
Q1-TX-001502,403,23 Mar 2025,240.68,Debit Card,add-on
Q1-TX-001503,1412,"Feb 09, 2025",553.69 USD,DEBIT CARD, Subscription 
Q1-TX-001504,432,28 Feb 2025,204.50,BANK TRANSFER,subscription
Q1-TX-001505,1020,20-01-2025,USD 139.53,Bank Transfer,Add-on
Q1-TX-001506,570,"Mar 01, 2025",$115.02,bank transfer,add-on
Q1-TX-001507,946,2025-01-30,$540,CREDIT CARD, Add-on
Q1-TX-001508,914,"Feb 02, 2025",218.14 USD,PayPal, Subscription 
Q1-TX-001509,617,2025-02-14,$295,DEBIT CARD,Add-on
Q1-TX-001510,835,2025-03-07,$215,CREDIT CARD,upgrade
Q1-TX-001511,588,"Feb 22, 2025",$328,Debit Card,Subscription
Q1-TX-001512,1454,22-02-2025,191.12 USD,Bank Transfer,ADD-ON
Q1-TX-001513,1086,"Feb 20, 2025",USD 275.14, PayPal , Add-on
Q1-TX-001514,487,2025-03-21,-534.65, Debit Card, Refund 
Q1-TX-001515,477,2025-01-16,USD 170.00,Debit Card,subscription
Q1-TX-001516,841,"Jan 12, 2025",222.79 USD,bank transfer,upgrade
Q1-TX-001517,1179,31-03-2025,278.29,Credit Card,SUBSCRIPTION
Q1-TX-001518,1375,03/27/2025,USD -422.49,BANK TRANSFER,refund
Q1-TX-001519,59,13/01/2025,$78,credit card, Subscription
Q1-TX-001520,13,20-02-2025,450.16,Credit Card , Add-on 
Q1-TX-001521,1046,26-03-2025,221.70,PayPal,Upgrade 
Q1-TX-001522,1102,2025-03-03,$-460.92,credit card,refund
Q1-TX-001523,1286,"Feb 26, 2025",USD 448.70,PayPal,Add-on
Q1-TX-001524,835,2025-02-24,503.37 USD,debit card,UPGRADE
Q1-TX-001525,1396,03-01-2025,$346.71, PayPal , Upgrade
Q1-TX-001526,603,"Mar 28, 2025",USD 574.75,debit card,UPGRADE
Q1-TX-001527,1032,2025-03-17,327.04,bank transfer,Add-on
Q1-TX-001528,1311,19/01/2025,485.93 USD, Credit Card ,SUBSCRIPTION
Q1-TX-001529,475,"Feb 08, 2025",115.33 USD,Bank Transfer,subscription
Q1-TX-001530,22,28/02/2025,-124.75,Bank Transfer ,Refund
Q1-TX-001531,660,2025-02-16,-233.27,CREDIT CARD,REFUND
Q1-TX-001532,1306,08/02/2025,121.96,Debit Card, Add-on 
Q1-TX-001533,971,08-01-2025,-427.65 USD,PayPal, Refund
Q1-TX-001534,705,21-02-2025,258.53 USD,credit card, Add-on
Q1-TX-001535,955,2025-01-13,97.25,Bank Transfer,upgrade
Q1-TX-001536,1152,20-01-2025,USD 320.14,PAYPAL, Add-on
Q1-TX-001537,76,04-01-2025,$160.49, Credit Card, Subscription 
Q1-TX-001538,925,03/15/2025,$231.96,Debit Card , Subscription
Q1-TX-001539,1131,12-01-2025,USD 381.52,PayPal,ADD-ON
Q1-TX-001540,12,2025-03-26,$-224.06, Bank Transfer,REFUND
Q1-TX-001541,398,2025-03-04,102.52,PayPal, Add-on 
Q1-TX-001542,131,2025-01-11,$-173.07,DEBIT CARD,Refund 
Q1-TX-001543,286,25-01-2025,148.09,PayPal ,add-on
Q1-TX-001544,697,"Mar 07, 2025",USD -247.74,BANK TRANSFER,Refund
Q1-TX-001545,1474,01/18/2025,210.05,Bank Transfer , Upgrade 
Q1-TX-001546,120,06 Mar 2025,USD -198.20,PAYPAL, Refund
Q1-TX-001547,1311,27 Feb 2025,495.20, Bank Transfer , Add-on 
Q1-TX-001548,1220,25/02/2025,USD 122.99, Debit Card ,subscription
Q1-TX-001549,354,2025-02-19,-486.36, Debit Card , Refund 
Q1-TX-001550,342,03-01-2025,, Debit Card,Add-on
Q1-TX-001551,947,"Jan 09, 2025",$264.88,Debit Card,upgrade
Q1-TX-001552,1029,"Jan 14, 2025",USD -319.49,credit card,Refund 
Q1-TX-001553,236,14 Mar 2025,167.43,BANK TRANSFER, Subscription
Q1-TX-001554,934,19/02/2025,$289.48, Credit Card, Add-on 
Q1-TX-001555,95,"Jan 12, 2025",$70.50,paypal, Upgrade 
Q1-TX-001556,234,23/01/2025,247.61,Bank Transfer , Add-on
Q1-TX-001557,1482,01/01/2025,197.28 USD,Bank Transfer ,SUBSCRIPTION
Q1-TX-001558,801,"Mar 28, 2025",$169.31,Credit Card ,Upgrade 
Q1-TX-001559,874,04-03-2025,-166.25, Debit Card,Refund
Q1-TX-001560,1018,2025-03-14,213.48 USD,Bank Transfer, Add-on 
Q1-TX-001561,968,2025-03-15,$319.29,Credit Card,Upgrade
Q1-TX-001562,405,22-02-2025,103.97,BANK TRANSFER, Add-on
Q1-TX-001563,81,23-01-2025,$197.67, Debit Card ,add-on
Q1-TX-001564,1178,24-01-2025,92.16,DEBIT CARD, Upgrade 
Q1-TX-001565,1246,"Mar 05, 2025",217.66,Bank Transfer, Upgrade
Q1-TX-001566,611,"Mar 26, 2025",USD 97.47,Credit Card ,Subscription 
Q1-TX-001567,890,28/03/2025,$214.40,bank transfer,Subscription 
Q1-TX-001568,462,31 Jan 2025,$458.64,Bank Transfer, Upgrade 
Q1-TX-001569,1323,01-01-2025,$263,Debit Card,ADD-ON
Q1-TX-001570,294,23/02/2025,$351.59, Debit Card, Subscription 
Q1-TX-001571,658,02/27/2025,USD 75.74, Bank Transfer,SUBSCRIPTION
Q1-TX-001572,1362,02-01-2025,148.44,DEBIT CARD,ADD-ON
Q1-TX-001573,896,2025-01-05,242.41,debit card,add-on
Q1-TX-001574,980,02/18/2025,$216,PayPal,Add-on 
Q1-TX-001575,985,17-01-2025,164.89, Credit Card ,SUBSCRIPTION
Q1-TX-001576,324,31/03/2025,-302.73,Credit Card, Refund 
Q1-TX-001577,1344,07 Mar 2025,794.63 USD,PAYPAL,Upgrade 
Q1-TX-001578,701,"Mar 12, 2025",$213.78, Bank Transfer ,add-on
Q1-TX-001579,230,2025-02-26,-134.79 USD,CREDIT CARD,Refund
Q1-TX-001580,988,"Feb 27, 2025",$-143,paypal,REFUND
Q1-TX-001581,451,02/16/2025,167.13 USD, PayPal,SUBSCRIPTION
Q1-TX-001582,456,03/17/2025,$264.66,Bank Transfer,upgrade
Q1-TX-001583,1251,06 Mar 2025,USD 171.92,Debit Card , Subscription
Q1-TX-001584,129,07 Mar 2025,18.41,bank transfer, Add-on 
Q1-TX-001585,367,"Mar 06, 2025",114.51 USD, Debit Card,ADD-ON
Q1-TX-001586,44,24 Mar 2025,$-146,debit card, Refund
Q1-TX-001587,447,01/03/2025,$62, Bank Transfer ,Add-on 
Q1-TX-001588,564,13/02/2025,-327.51 USD,PayPal,REFUND
Q1-TX-001589,1092,2025-02-07,677.33,paypal,SUBSCRIPTION
Q1-TX-001590,389,08 Mar 2025,$399,debit card, Subscription
Q1-TX-001591,1250,06-03-2025,536.80 USD, PayPal , Subscription
Q1-TX-001592,796,"Feb 07, 2025",USD 454.10, Credit Card,ADD-ON
Q1-TX-001593,1431,2025-03-03,$107.08, PayPal , Add-on
Q1-TX-001594,307,2025-02-24,525.54,paypal, Upgrade
Q1-TX-001595,831,2025-01-04,-371.72 USD,DEBIT CARD,Refund 
Q1-TX-001596,543,05/02/2025,188.06, PayPal ,add-on
Q1-TX-001597,1189,"Mar 23, 2025",$-348.97,bank transfer,Refund
Q1-TX-001598,892,"Mar 22, 2025",242.74, Debit Card ,Subscription 
Q1-TX-001599,431,2025-02-27,280.65,BANK TRANSFER,UPGRADE
Q1-TX-001600,98,26 Mar 2025,384.48, Credit Card ,upgrade
Q1-TX-001601,822,24/01/2025,$220,Debit Card, Subscription
Q1-TX-001602,711,"Mar 26, 2025",283.29 USD,Credit Card ,Subscription
Q1-TX-001603,988,02/18/2025,-99.76 USD, Bank Transfer , Refund
Q1-TX-001604,544,2025-02-06,-328.54,DEBIT CARD,Refund 
Q1-TX-001605,785,02/01/2025,$-59.22, Debit Card ,REFUND
Q1-TX-001606,1251,09/03/2025,377.47, PayPal,Add-on
Q1-TX-001607,1090,08-01-2025,46.74,Debit Card, Upgrade
Q1-TX-001608,712,02-02-2025,USD 386.77,credit card,Add-on
Q1-TX-001609,426,06/01/2025,$290.52,DEBIT CARD,Add-on
Q1-TX-001610,958,"Mar 30, 2025",USD 215.25,DEBIT CARD,Subscription 
Q1-TX-001611,596,"Mar 14, 2025","1,176.39",DEBIT CARD, Subscription 
Q1-TX-001612,1463,2025-01-11,341.56,Bank Transfer ,Subscription 
Q1-TX-001613,1057,23/03/2025,537.60,Debit Card ,UPGRADE
Q1-TX-001614,1025,03/02/2025,150.47, Credit Card,Subscription 
Q1-TX-001615,1469,2025-02-27,$-288.12,bank transfer,REFUND
Q1-TX-001616,951,27 Mar 2025,155.55,Bank Transfer , Upgrade 
Q1-TX-001617,597,11 Feb 2025,USD 248.38,Credit Card, Upgrade
Q1-TX-001618,460,2025-02-06,310.05 USD,PayPal,Add-on 
Q1-TX-001619,64,2025-01-15,$326,Bank Transfer,Add-on 
Q1-TX-001620,383,21/02/2025,58.88 USD,Bank Transfer , Add-on
Q1-TX-001621,423,04 Jan 2025,USD 160.03, Debit Card ,add-on
Q1-TX-001622,662,02/08/2025,$-248,PayPal ,REFUND
Q1-TX-001623,232,08/03/2025,-198.19,PAYPAL,refund
Q1-TX-001624,304,02/23/2025,-338.47 USD,Debit Card, Refund 
Q1-TX-001625,1045,07/02/2025,$84, Debit Card,subscription
Q1-TX-001626,1131,"Mar 29, 2025",313.33 USD,Credit Card,SUBSCRIPTION
Q1-TX-001627,62,2025-02-02,USD 132.14,Bank Transfer,Add-on
Q1-TX-001628,1412,12 Feb 2025,159.25,credit card,Upgrade
Q1-TX-001629,1488,28-03-2025,USD 393.85, Bank Transfer,SUBSCRIPTION
Q1-TX-001630,1020,31/03/2025,$591.98,PAYPAL,Subscription 
Q1-TX-001631,1448,05 Jan 2025,246.44, Debit Card, Add-on 
Q1-TX-001632,1083,2025-01-21,$-474.25,Credit Card,REFUND
Q1-TX-001633,700,10 Jan 2025,$159.71,DEBIT CARD,Add-on 
Q1-TX-001634,538,08 Jan 2025,-479.68,PAYPAL, Refund 
Q1-TX-001635,586,11 Jan 2025,USD 240.49,Credit Card,Subscription 
Q1-TX-001636,1151,01/07/2025,105.28 USD,PayPal,add-on
Q1-TX-001637,764,24-03-2025,$81.16, Debit Card ,Add-on 
Q1-TX-001638,486,31-03-2025,719.24,bank transfer,add-on
Q1-TX-001639,909,01/02/2025,,Debit Card ,Upgrade
Q1-TX-001640,373,03/09/2025,$148.55, PayPal , Subscription 
Q1-TX-001641,811,01/20/2025,-471.60 USD, PayPal,REFUND
Q1-TX-001642,511,11 Mar 2025,$85.55,paypal,SUBSCRIPTION
Q1-TX-001643,1292,01/28/2025,$146,Debit Card ,SUBSCRIPTION
Q1-TX-001644,1289,02/25/2025,USD 125.31, Credit Card ,add-on
Q1-TX-001645,1487,2025-01-17,154.70,Credit Card,Upgrade 
Q1-TX-001646,722,02-02-2025,503.76,PayPal ,UPGRADE
Q1-TX-001647,724,"Mar 06, 2025",$349.91, Debit Card ,Subscription
Q1-TX-001648,1196,16 Mar 2025,202.93 USD,PayPal,UPGRADE
Q1-TX-001649,630,"Jan 22, 2025",-397.24, Debit Card , Refund
Q1-TX-001650,954,03/02/2025,$26.44,Bank Transfer,Subscription
Q1-TX-001651,900002,06/03/2025,-214.13,Debit Card,Refund 
Q1-TX-001652,719,07/03/2025,510.24,PAYPAL, Add-on 
Q1-TX-001653,295,03/28/2025,135.01 USD,Debit Card ,Add-on
Q1-TX-001654,113,"Jan 11, 2025",-350.80 USD,Debit Card , Refund
Q1-TX-001655,559,02 Jan 2025,$191.72,bank transfer,subscription
Q1-TX-001656,728,15-01-2025,-307.98,CREDIT CARD, Refund 
Q1-TX-001657,567,21-02-2025,$249.88, Debit Card, Add-on 
Q1-TX-001658,402,2025-03-10,USD 262.80,BANK TRANSFER, Upgrade
Q1-TX-001659,231,2025-02-25,92.69 USD,PAYPAL,Subscription
Q1-TX-001660,829,02/07/2025,$228,Bank Transfer,add-on
Q1-TX-001661,1237,22-01-2025,USD -202.04, Credit Card, Refund 
Q1-TX-001662,354,"Mar 27, 2025",40.89,DEBIT CARD,upgrade
Q1-TX-001663,1329,03/04/2025,137.82,Credit Card, Subscription
Q1-TX-001664,1239,03/25/2025,120.11 USD, Debit Card,UPGRADE
Q1-TX-001665,260,14 Jan 2025,328.93 USD,DEBIT CARD, Subscription
Q1-TX-001666,1237,"Jan 27, 2025",337.65,Bank Transfer, Subscription
Q1-TX-001667,716,18/01/2025,USD 115.90,debit card, Subscription 
Q1-TX-001668,1109,03/11/2025,183.91,Debit Card ,SUBSCRIPTION
Q1-TX-001669,921,09 Feb 2025,$59.16,DEBIT CARD,add-on
Q1-TX-001670,558,21/02/2025,115.46 USD, Credit Card,Subscription 
Q1-TX-001671,1005,06/03/2025,$233.43,debit card,upgrade
Q1-TX-001672,40,01/05/2025,-628.02 USD,bank transfer,Refund
Q1-TX-001673,879,30/03/2025,424.70,Debit Card, Upgrade
Q1-TX-001674,203,"Jan 03, 2025",447.84,credit card,Add-on
Q1-TX-001675,251,01/05/2025,109.69,PayPal ,upgrade
Q1-TX-001676,242,01/15/2025,-147.37 USD,Credit Card ,refund
Q1-TX-001677,330,07/01/2025,150.34,Debit Card , Upgrade
Q1-TX-001678,415,"Feb 09, 2025",USD 355.60,credit card,Add-on
Q1-TX-001679,465,17 Mar 2025,164.86, Credit Card,Upgrade
Q1-TX-001680,578,"Jan 29, 2025",$346.48,Debit Card,Add-on 
Q1-TX-001681,250,"Mar 21, 2025",219.27,Bank Transfer, Upgrade
Q1-TX-001682,154,02/19/2025,USD 368.89,Credit Card,SUBSCRIPTION
Q1-TX-001683,1074,03/25/2025,USD 471.71,PayPal , Upgrade
Q1-TX-001684,544,2025-03-16,154.03 USD, PayPal , Subscription 
Q1-TX-001685,623,03/03/2025,$303, Credit Card,Subscription 
Q1-TX-001686,80,12/03/2025,68.82 USD,PayPal,Upgrade
Q1-TX-001687,1044,07-01-2025,,credit card, Upgrade 
Q1-TX-001688,798,03/15/2025,USD 275.79,debit card,ADD-ON
Q1-TX-001689,311,"Mar 16, 2025",-629.49 USD,credit card, Refund 
Q1-TX-001690,1039,"Jan 25, 2025",-204.68 USD, Debit Card ,REFUND
Q1-TX-001691,583,25-02-2025,USD -517.48, Credit Card ,REFUND
Q1-TX-001692,1240,24-03-2025,430.31,Debit Card , Add-on 
Q1-TX-001693,938,22-01-2025,$136.68, Credit Card,Upgrade 
Q1-TX-001694,539,09/02/2025,242.43 USD,Debit Card , Upgrade 
Q1-TX-001695,1096,"Jan 02, 2025",$82.49, Debit Card ,add-on
Q1-TX-001696,221,18 Mar 2025,"1,028.93 USD",PayPal , Upgrade
Q1-TX-001697,645,2025-03-13,183.92 USD, Credit Card ,UPGRADE
Q1-TX-001698,757,28-03-2025,355.53 USD,BANK TRANSFER,upgrade
Q1-TX-001699,246,09 Jan 2025,352.63,Credit Card ,Upgrade
Q1-TX-001700,1190,01 Mar 2025,162.66, Credit Card, Upgrade 
Q1-TX-001701,1124,23-03-2025,$117.91, Credit Card , Upgrade
Q1-TX-001702,681,"Feb 20, 2025",$229,debit card,Upgrade
Q1-TX-001703,790,2025-02-05,USD 461.62,bank transfer,UPGRADE
Q1-TX-001704,1332,"Jan 09, 2025",150.16,DEBIT CARD, Add-on
Q1-TX-001705,814,28/03/2025,513.59 USD,PayPal,Upgrade 
Q1-TX-001706,413,31/03/2025,$286, PayPal ,UPGRADE
Q1-TX-001707,58,"Feb 18, 2025",USD -99.54, PayPal,refund
Q1-TX-001708,122,18 Jan 2025,$74.45,BANK TRANSFER, Upgrade 
Q1-TX-001709,1022,01/07/2025,USD -290.27,PayPal,Refund
Q1-TX-001710,80,09/03/2025,USD -153.62,PayPal,REFUND
Q1-TX-001711,654,02/09/2025,-510.50,Debit Card ,Refund
Q1-TX-001712,700,30/03/2025,-328.99 USD,debit card,Refund
Q1-TX-001713,1076,08 Feb 2025,$238.93,Bank Transfer,upgrade
Q1-TX-001714,745,01/09/2025,133.64,DEBIT CARD,ADD-ON
Q1-TX-001715,1374,16-02-2025,-627.03 USD,Credit Card,Refund 
Q1-TX-001716,37,03 Jan 2025,$92,CREDIT CARD,ADD-ON
Q1-TX-001717,568,10/03/2025,$221,bank transfer,add-on
Q1-TX-001718,1104,"Jan 12, 2025",$199, PayPal ,add-on
Q1-TX-001719,335,"Jan 19, 2025",249.59,debit card,Add-on 
Q1-TX-001720,814,2025-02-19,-61.95,Credit Card,Refund
Q1-TX-001721,1387,01 Mar 2025,57.13,Credit Card , Add-on 
Q1-TX-001722,531,"Mar 11, 2025",$126,CREDIT CARD, Add-on
Q1-TX-001723,831,2025-03-20,$150, Bank Transfer,add-on
Q1-TX-001724,1064,"Jan 14, 2025",-167.87,credit card, Refund 
Q1-TX-001725,1358,18-02-2025,USD -131.12,DEBIT CARD,REFUND
Q1-TX-001726,389,"Jan 29, 2025",$280.11,bank transfer,add-on
Q1-TX-001727,315,03-02-2025,71.25, PayPal, Upgrade
Q1-TX-001728,719,2025-03-06,USD 244.29,Bank Transfer,Subscription
Q1-TX-001729,994,22-01-2025,101.60,Bank Transfer ,subscription
Q1-TX-001730,1313,10-03-2025,USD 83.23, PayPal,subscription
Q1-TX-001731,906,02/17/2025,-168.92 USD, Credit Card ,REFUND
Q1-TX-001732,1162,2025-03-08,-203.89,credit card,Refund
Q1-TX-001733,1284,14/03/2025,295.83, Credit Card ,subscription
Q1-TX-001734,1010,"Mar 10, 2025",$60.94,Credit Card,upgrade
Q1-TX-001735,1483,04-03-2025,418.78 USD, Debit Card ,Upgrade 
Q1-TX-001736,1409,"Jan 29, 2025",$148,BANK TRANSFER, Add-on 
Q1-TX-001737,492,12-01-2025,241.56 USD,Bank Transfer ,Add-on 
Q1-TX-001738,1423,2025-02-02,$442,paypal,Add-on 
Q1-TX-001739,1118,14 Mar 2025,198.43,credit card, Upgrade
Q1-TX-001740,106,05-02-2025,USD 218.92, Credit Card, Add-on
Q1-TX-001741,949,2025-03-08,65.50 USD,PayPal , Upgrade
Q1-TX-001742,1484,13-03-2025,-217.95,credit card,refund
Q1-TX-001743,464,"Jan 25, 2025",-647.48 USD,PayPal,refund
Q1-TX-001744,956,03/23/2025,$93.63, Bank Transfer , Subscription
Q1-TX-001745,867,08-01-2025,$508.38,Debit Card ,Upgrade
Q1-TX-001746,944,"Jan 23, 2025",$273.66, PayPal , Subscription 
Q1-TX-001747,52,01/11/2025,USD -71.23,Credit Card,Refund 
Q1-TX-001748,857,03/25/2025,$49.03,credit card,Upgrade 
Q1-TX-001749,742,14-03-2025,$127,PAYPAL,subscription
Q1-TX-001750,206,05 Feb 2025,$-277.65,PAYPAL, Refund 
Q1-TX-001751,1209,01/14/2025,USD 401.43, PayPal, Upgrade 
Q1-TX-001752,1123,2025-02-03,-379.82,PayPal,refund
Q1-TX-001753,910,2025-02-25,373.60,Debit Card,UPGRADE
Q1-TX-001754,1240,03/01/2025,,Debit Card,Refund
Q1-TX-001755,693,2025-01-19,278.39,PAYPAL,Upgrade 
Q1-TX-001756,317,02/12/2025,-125.61, PayPal, Refund
Q1-TX-001757,137,24 Mar 2025,374.77 USD,Credit Card,Upgrade 
Q1-TX-001758,884,2025-02-17,788.42, Credit Card, Add-on
Q1-TX-001759,1353,14 Feb 2025,$54,Bank Transfer, Add-on
Q1-TX-001760,757,"Mar 02, 2025",-109.65 USD,PayPal, Refund
Q1-TX-001761,553,12-02-2025,$-414.69, PayPal,Refund
Q1-TX-001762,1122,2025-01-11,-296.09,DEBIT CARD,refund
Q1-TX-001763,1424,22-02-2025,$341,CREDIT CARD,ADD-ON
Q1-TX-001764,470,03/24/2025,USD -58.79,Bank Transfer,REFUND
Q1-TX-001765,641,01/02/2025,USD 396.68,debit card, Subscription
Q1-TX-001766,768,01/03/2025,USD 279.19, PayPal ,Upgrade 
Q1-TX-001767,891,"Jan 09, 2025",66.26,Bank Transfer,add-on
Q1-TX-001768,464,"Feb 21, 2025",$-269.89,Debit Card , Refund 
Q1-TX-001769,1332,"Feb 02, 2025",234.80 USD,DEBIT CARD,Upgrade
Q1-TX-001770,1410,01/21/2025,99.48 USD, Bank Transfer ,Add-on
Q1-TX-001771,454,26 Mar 2025,142.74,paypal,SUBSCRIPTION
Q1-TX-001772,899,06-02-2025,$353,paypal,ADD-ON
Q1-TX-001773,813,2025-01-12,-202.85,debit card,Refund 
Q1-TX-001774,931,24/02/2025,-439.29, Debit Card , Refund 
Q1-TX-001775,925,2025-03-11,$-120,Debit Card, Refund 
Q1-TX-001776,25,"Jan 25, 2025",USD 235.85,paypal,upgrade
Q1-TX-001777,970,22/02/2025,-86.52 USD, Debit Card , Refund
Q1-TX-001778,457,05/03/2025,127.29 USD,PayPal , Upgrade 
Q1-TX-001779,691,01 Jan 2025,USD -462.68,Debit Card ,Refund
Q1-TX-001780,1166,03/13/2025,276.09, Debit Card,SUBSCRIPTION
Q1-TX-001781,789,03 Feb 2025,$-322,Debit Card, Refund 
Q1-TX-001782,212,21-03-2025,$181,PayPal,Subscription
Q1-TX-001783,1483,2025-03-20,$42,PAYPAL,UPGRADE
Q1-TX-001784,631,"Jan 06, 2025",407.61, Debit Card , Subscription 
Q1-TX-001785,891,07 Jan 2025,$216.85,debit card,upgrade
Q1-TX-001786,1311,2025-01-22,$-155.04, PayPal,Refund
Q1-TX-001787,1170,02/25/2025,-87.82 USD,bank transfer,refund
Q1-TX-001788,126,21 Mar 2025,77.34, Bank Transfer,Add-on
Q1-TX-001789,758,01/04/2025,$302.20, Debit Card,Subscription
Q1-TX-001790,1104,"Mar 02, 2025",USD 196.25,DEBIT CARD,Upgrade 
Q1-TX-001791,1208,"Jan 30, 2025",316.41 USD, Debit Card, Subscription 
Q1-TX-001792,851,02/08/2025,$459.47, Debit Card , Subscription
Q1-TX-001793,985,16/02/2025,$-257, Bank Transfer,REFUND
Q1-TX-001794,183,01/09/2025,-177.26,paypal,REFUND
Q1-TX-001795,1366,"Jan 09, 2025",$105.21,Credit Card ,Add-on
Q1-TX-001796,436,"Mar 22, 2025",$45.62,Bank Transfer,Add-on
Q1-TX-001797,534,2025-02-04,$199, Credit Card, Add-on
Q1-TX-001798,704,2025-03-14,, PayPal , Upgrade
Q1-TX-001799,100,23-03-2025,193.17, Debit Card ,Subscription 
Q1-TX-001800,432,29 Mar 2025,595.92 USD,Debit Card ,upgrade
Q1-TX-001801,411,"Jan 03, 2025",$-221.32, Debit Card,Refund 
Q1-TX-001802,319,"Feb 22, 2025",$-168.98, Credit Card,REFUND
Q1-TX-001803,318,"Jan 31, 2025",218.93 USD,PayPal , Add-on
Q1-TX-001804,828,30 Jan 2025,141.79 USD,Debit Card,SUBSCRIPTION
Q1-TX-001805,816,"Jan 17, 2025",-71.53 USD, Debit Card ,refund
Q1-TX-001806,1060,12 Feb 2025,310.23,Debit Card ,Add-on
Q1-TX-001807,643,02/06/2025,211.79,PAYPAL, Upgrade 
Q1-TX-001808,1387,"Feb 11, 2025",$62, PayPal ,Add-on 
Q1-TX-001809,410,13 Feb 2025,$268, Debit Card,UPGRADE
Q1-TX-001810,765,"Mar 23, 2025",-228.04 USD,Bank Transfer,Refund 
Q1-TX-001811,199,01/30/2025,$298,Bank Transfer ,add-on
Q1-TX-001812,800,16-03-2025,$83.92,BANK TRANSFER, Upgrade 
Q1-TX-001813,904,23 Mar 2025,$102,PayPal ,Upgrade
Q1-TX-001814,34,11-02-2025,USD 192.27, Credit Card,add-on
Q1-TX-001815,593,28-02-2025,202.50,PayPal ,Add-on
Q1-TX-001816,1075,"Feb 17, 2025",-197.92,bank transfer,Refund 
Q1-TX-001817,582,"Feb 12, 2025",216.62,debit card, Upgrade
Q1-TX-001818,183,"Mar 16, 2025",USD -137.77,credit card,refund
Q1-TX-001819,682,2025-03-11,$414,paypal,SUBSCRIPTION
Q1-TX-001820,341,01/03/2025,$284, Bank Transfer ,add-on
Q1-TX-001821,1033,22/03/2025,-235.61,Credit Card,Refund 
Q1-TX-001822,1344,01/08/2025,$163, PayPal, Upgrade 
Q1-TX-001823,486,"Feb 16, 2025",$-304, Bank Transfer,Refund 
Q1-TX-001824,1392,2025-02-14,USD 345.05,PAYPAL,UPGRADE
Q1-TX-001825,1342,03/25/2025,USD -353.92,PayPal ,refund
Q1-TX-001826,1094,02/03/2025,-88.31 USD,Debit Card ,Refund
Q1-TX-001827,557,31/01/2025,284.26,PayPal,SUBSCRIPTION
Q1-TX-001828,1263,22/01/2025,USD 61.88, Debit Card,Add-on 
Q1-TX-001829,1251,2025-02-03,$295.79, Credit Card, Add-on 
Q1-TX-001830,303,06 Jan 2025,276.29 USD,Debit Card ,Upgrade 
Q1-TX-001831,236,20 Mar 2025,USD 278.49,BANK TRANSFER, Upgrade
Q1-TX-001832,320,03/31/2025,-223.75 USD, PayPal ,REFUND
Q1-TX-001833,620,14 Jan 2025,-198.10,bank transfer, Refund 
Q1-TX-001834,1258,01/01/2025,$198, Bank Transfer ,SUBSCRIPTION
Q1-TX-001835,913,04 Jan 2025,USD 209.75, Debit Card ,ADD-ON
Q1-TX-001836,347,12 Jan 2025,242.63, Debit Card,add-on
Q1-TX-001837,314,03/12/2025,141.87 USD,credit card,Add-on
Q1-TX-001838,399,"Feb 22, 2025",$-206.78, Bank Transfer, Refund
Q1-TX-001839,1109,27 Feb 2025,-236.57 USD,Credit Card,Refund 
Q1-TX-001840,574,2025-01-27,486.61 USD,Credit Card,Add-on
Q1-TX-001841,1259,2025-01-26,445.47 USD,PAYPAL,ADD-ON
Q1-TX-001842,832,2025-03-18,$126,debit card,subscription
Q1-TX-001843,1340,28/01/2025,USD 211.87,credit card,add-on
Q1-TX-001844,1188,"Feb 22, 2025",-304.80 USD,PayPal , Refund 
Q1-TX-001845,795,14-03-2025,$35.12, PayPal, Subscription 
Q1-TX-001846,225,08 Mar 2025,USD 328.26, PayPal ,SUBSCRIPTION
